food_item,calories,proteins,carbohydrates,fats,fibers,sugars,category,sodium,cholesterol,meal_type,water_intake,source_file
"HADDOCK,RAW",74,16.32,0.0,0.45,0.0,0.0,,213.0,54.0,,,Food_4.csv
"HADDOCK,COOKED,DRY HEAT",90,19.99,0.0,0.55,0.0,0.0,,261.0,66.0,,,Food_4.csv
"HADDOCK,SMOKED",116,25.23,0.0,0.96,0.0,0.0,,763.0,77.0,,,Food_4.csv
"HALIBUT,ATLANTIC&PACIFIC,RAW",91,18.56,0.0,1.33,0.0,0.0,,68.0,49.0,,,Food_4.csv
"HALIBUT,ATLANTIC&PACIFIC,CKD,DRY HEAT",111,22.54,0.0,1.61,0.0,0.0,,82.0,60.0,,,Food_4.csv
"HALIBUT,GREENLAND,RAW",186,14.37,0.0,13.84,0.0,0.0,,80.0,46.0,,,Food_4.csv
"HERRING,ATLANTIC,RAW",158,17.96,0.0,9.04,0.0,0.0,,90.0,60.0,,,Food_4.csv
"HERRING,ATLANTIC,CKD,DRY HEAT",203,23.03,0.0,11.59,0.0,0.0,,115.0,77.0,,,Food_4.csv
"HERRING,ATLANTIC,PICKLED",262,14.19,9.64,18.0,0.0,7.71,,870.0,13.0,,,Food_4.csv
"HERRING,ATLANTIC,KIPPERED",217,24.58,0.0,12.37,0.0,0.0,,918.0,82.0,,,Food_4.csv
"HERRING,PACIFIC,RAW",195,16.39,0.0,13.88,0.0,,,74.0,77.0,,,Food_4.csv
"LING,RAW",87,18.99,0.0,0.64,0.0,,,135.0,40.0,,,Food_4.csv
"LINGCOD,RAW",85,17.66,0.0,1.06,0.0,,,59.0,52.0,,,Food_4.csv
"MACKEREL,ATLANTIC,RAW",205,18.6,0.0,13.89,0.0,0.0,,90.0,70.0,,,Food_4.csv
"MACKEREL,ATLANTIC,CKD,DRY HEAT",262,23.85,0.0,17.81,0.0,,,83.0,75.0,,,Food_4.csv
"MACKEREL,JACK,CND,DRND SOL",156,23.19,0.0,6.3,0.0,0.0,,379.0,79.0,,,Food_4.csv
"MACKEREL,KING,RAW",105,20.28,0.0,2.0,0.0,,,158.0,53.0,,,Food_4.csv
"MACKEREL,PACIFIC&JACK,MXD SP,RAW",158,20.07,0.0,7.89,0.0,0.0,,86.0,47.0,,,Food_4.csv
"MACKEREL,SPANISH,RAW",139,19.29,0.0,6.3,0.0,0.0,,59.0,76.0,,,Food_4.csv
"MACKEREL,SPANISH,CKD,DRY HEAT",158,23.59,0.0,6.32,0.0,,,66.0,73.0,,,Food_4.csv
"MILKFISH,RAW",148,20.53,0.0,6.73,0.0,,,72.0,52.0,,,Food_4.csv
"MONKFISH,RAW",76,14.48,0.0,1.52,0.0,,,18.0,25.0,,,Food_4.csv
"MULLET,STRIPED,RAW",117,19.35,0.0,3.79,0.0,0.0,,65.0,49.0,,,Food_4.csv
"MULLET,STRIPED,CKD,DRY HEAT",150,24.81,0.0,4.86,0.0,,,71.0,63.0,,,Food_4.csv
"OCEAN PERCH,ATLANTIC,RAW",79,15.31,0.0,1.54,0.0,0.0,,287.0,52.0,,,Food_4.csv
"OCEAN PERCH,ATLANTIC,CKD,DRY HEAT",96,18.51,0.0,1.87,0.0,0.0,,347.0,63.0,,,Food_4.csv
"POUT,OCEAN,RAW",79,16.64,0.0,0.91,0.0,,,61.0,52.0,,,Food_4.csv
"PERCH,MIXED SPECIES,RAW",91,19.39,0.0,0.92,0.0,0.0,,62.0,90.0,,,Food_4.csv
"PERCH,MXD SP,CKD,DRY HEAT",117,24.86,0.0,1.18,0.0,,,79.0,115.0,,,Food_4.csv
"PIKE,NORTHERN,RAW",88,19.26,0.0,0.69,0.0,0.0,,39.0,39.0,,,Food_4.csv
"PIKE,NORTHERN,CKD,DRY HEAT",113,24.69,0.0,0.88,0.0,,,49.0,50.0,,,Food_4.csv
"PIKE,WALLEYE,RAW",93,19.14,0.0,1.22,0.0,,,51.0,86.0,,,Food_4.csv
"POLLOCK,ATLANTIC,RAW",92,19.44,0.0,0.98,0.0,0.0,,86.0,71.0,,,Food_4.csv
"FISH,POLLOCK,ALASKA,RAW (MAY HAVE BEEN PREVIOUSLY FROZEN)",56,12.19,0.0,0.41,0.0,0.0,,333.0,46.0,,,Food_4.csv
"FISH,POLLOCK,ALASKA,CKD,DRY HEAT (MAYBE PREVIOUSLY FROZEN)",111,23.48,0.0,1.18,0.0,0.0,,419.0,86.0,,,Food_4.csv
"POMPANO,FLORIDA,RAW",164,18.48,0.0,9.47,0.0,0.0,,65.0,50.0,,,Food_4.csv
"POMPANO,FLORIDA,CKD,DRY HEAT",211,23.69,0.0,12.14,0.0,,,76.0,64.0,,,Food_4.csv
"ROCKFISH,PACIFIC,MXD SP,RAW",90,18.36,0.0,1.34,0.0,0.0,,74.0,50.0,,,Food_4.csv
"ROCKFISH,PACIFIC,MXD SP,CKD,DRY HEAT",109,22.23,0.0,1.62,0.0,0.0,,89.0,61.0,,,Food_4.csv
"ROE,MIXED SPECIES,RAW",143,22.32,1.5,6.42,0.0,0.0,,91.0,374.0,,,Food_4.csv
"ROUGHY,ORANGE,RAW",76,16.41,0.0,0.7,0.0,0.0,,72.0,60.0,,,Food_4.csv
"SABLEFISH,RAW",195,13.41,0.0,15.3,0.0,,,56.0,49.0,,,Food_4.csv
"SABLEFISH,SMOKED",257,17.65,0.0,20.14,0.0,,,737.0,64.0,,,Food_4.csv
"SALMON,ATLANTIC,WILD,RAW",142,19.84,0.0,6.34,0.0,,,44.0,55.0,,,Food_4.csv
"SALMON,CHINOOK,SMOKED",117,18.28,0.0,4.32,0.0,0.0,,672.0,23.0,,,Food_4.csv
"SALMON,CHINOOK,RAW",179,19.93,0.0,10.43,0.0,0.0,,47.0,50.0,,,Food_4.csv
"SALMON,CHUM,RAW",120,20.14,0.0,3.77,0.0,,,50.0,74.0,,,Food_4.csv
"SALMON,CHUM,DRND SOL W/BONE",141,21.43,0.0,5.5,0.0,0.0,,391.0,39.0,,,Food_4.csv
"SALMON,COHO,WILD,RAW",146,21.62,0.0,5.93,0.0,0.0,,46.0,45.0,,,Food_4.csv
"SALMON,COHO,WILD,CKD,MOIST HEAT",184,27.36,0.0,7.5,0.0,,,53.0,57.0,,,Food_4.csv
"SALMON,PINK,RAW",127,20.5,0.0,4.4,0.0,0.0,,75.0,46.0,,,Food_4.csv
"FISH,SALMON,PINK,CND,TOTAL CAN CONTENTS",129,19.68,0.0,4.97,0.0,0.0,,403.0,55.0,,,Food_4.csv
"FISH,SALMON,SOCKEYE,RAW",131,22.25,0.0,4.69,0.0,0.0,,78.0,51.0,,,Food_4.csv
"FISH,SALMON,SOCKEYE,CKD,DRY HEAT",156,26.48,0.0,5.57,0.0,0.0,,92.0,61.0,,,Food_4.csv
"FISH,SALMON,SOCKEYE,CND,DRND SOL",167,23.59,0.0,7.39,0.0,0.0,,408.0,79.0,,,Food_4.csv
"SARDINE,ATLANTIC,CND IN OIL,DRND SOL W/BONE",208,24.62,0.0,11.45,0.0,0.0,,307.0,142.0,,,Food_4.csv
"SARDINE,PACIFIC,CND IN TOMATO SAU,DRND SOL W/BONE",185,20.86,0.54,10.45,0.1,0.43,,414.0,61.0,,,Food_4.csv
"SCUP,RAW",105,18.88,0.0,2.73,0.0,0.0,,42.0,52.0,,,Food_4.csv
"SEA BASS,MXD SP,RAW",97,18.43,0.0,2.0,0.0,0.0,,68.0,41.0,,,Food_4.csv
"SEA BASS,MXD SP,CKD,DRY HEAT",124,23.63,0.0,2.56,0.0,,,87.0,53.0,,,Food_4.csv
"SEATROUT,MXD SP,RAW",104,16.74,0.0,3.61,0.0,,,58.0,83.0,,,Food_4.csv
"SHAD,AMERICAN,RAW",197,16.93,0.0,13.77,0.0,0.0,,51.0,75.0,,,Food_4.csv
"SHARK,MIXED SPECIES,RAW",130,20.98,0.0,4.51,0.0,0.0,,79.0,51.0,,,Food_4.csv
"SHARK,MXD SP,CKD,BATTER-DIPPED&FRIED",228,18.62,6.39,13.82,0.0,,,122.0,59.0,,,Food_4.csv
"SHEEPSHEAD,RAW",108,20.21,0.0,2.41,0.0,,,71.0,50.0,,,Food_4.csv
"SHEEPSHEAD,CKD,DRY HEAT",126,26.02,0.0,1.63,0.0,,,73.0,64.0,,,Food_4.csv
"SMELT,RAINBOW,RAW",97,17.63,0.0,2.42,0.0,0.0,,60.0,70.0,,,Food_4.csv
"SMELT,RAINBOW,CKD,DRY HEAT",124,22.6,0.0,3.1,0.0,,,77.0,90.0,,,Food_4.csv
"SNAPPER,MIXED SPECIES,RAW",100,20.51,0.0,1.34,0.0,0.0,,64.0,37.0,,,Food_4.csv
"SNAPPER,MXD SP,CKD,DRY HEAT",128,26.3,0.0,1.72,0.0,,,57.0,47.0,,,Food_4.csv
"SPOT,RAW",123,18.51,0.0,4.9,0.0,,,29.0,60.0,,,Food_4.csv
"STURGEON,MXD SP,RAW",105,16.14,0.0,4.04,0.0,0.0,,54.0,60.0,,,Food_4.csv
"STURGEON,MXD SP,CKD,DRY HEAT",135,20.7,0.0,5.18,0.0,0.0,,69.0,77.0,,,Food_4.csv
"STURGEON,MXD SP,SMOKED",173,31.2,0.0,4.4,0.0,0.0,,739.0,80.0,,,Food_4.csv
"SUCKER,WHITE,RAW",92,16.76,0.0,2.32,0.0,,,40.0,41.0,,,Food_4.csv
"SUNFISH,PUMPKIN SEED,RAW",89,19.4,0.0,0.7,0.0,,,80.0,67.0,,,Food_4.csv
SURIMI,99,15.18,6.85,0.9,0.0,0.0,,143.0,30.0,,,Food_4.csv
"SWORDFISH,RAW",144,19.66,0.0,6.65,0.0,0.0,,81.0,66.0,,,Food_4.csv
"SWORDFISH,COOKED,DRY HEAT",172,23.45,0.0,7.93,0.0,0.0,,97.0,78.0,,,Food_4.csv
"TILEFISH,RAW",96,17.5,0.0,2.31,0.0,,,53.0,50.0,,,Food_4.csv
"TILEFISH,COOKED,DRY HEAT",147,24.49,0.0,4.69,0.0,,,59.0,64.0,,,Food_4.csv
"TROUT,MIXED SPECIES,RAW",148,20.77,0.0,6.61,0.0,0.0,,52.0,58.0,,,Food_4.csv
"TROUT,RAINBOW,WILD,RAW",119,20.48,0.0,3.46,0.0,,,31.0,59.0,,,Food_4.csv
"TROUT,RAINBOW,WILD,CKD,DRY HEAT",150,22.92,0.0,5.82,0.0,,,56.0,69.0,,,Food_4.csv
"TUNA,FRESH,BLUEFIN,RAW",144,23.33,0.0,4.9,0.0,0.0,,39.0,38.0,,,Food_4.csv
"TUNA,FRSH,BLUEFIN,CKD,DRY HEAT",184,29.91,0.0,6.28,0.0,,,50.0,49.0,,,Food_4.csv
"TUNA,LT,CND IN OIL,DRND SOL",198,29.13,0.0,8.21,0.0,0.0,,416.0,18.0,,,Food_4.csv
"FISH,TUNA,LT,CND IN H2O,DRND SOL",86,19.44,0.0,0.96,0.0,0.0,,247.0,36.0,,,Food_4.csv
"TUNA,FRESH,SKIPJACK,RAW",103,22.0,0.0,1.01,0.0,,,37.0,47.0,,,Food_4.csv
"TUNA,WHITE,CND IN OIL,DRND SOL",186,26.53,0.0,8.08,0.0,0.0,,396.0,31.0,,,Food_4.csv
"TUNA,WHITE,CND IN H2O,DRND SOL",128,23.62,0.0,2.97,0.0,0.0,,377.0,42.0,,,Food_4.csv
"TUNA,FRESH,YELLOWFIN,RAW",109,24.4,0.0,0.49,0.0,0.0,,45.0,39.0,,,Food_4.csv
TUNA SALAD,187,16.04,9.41,9.26,0.0,,,402.0,13.0,,,Food_4.csv
"TURBOT,EUROPEAN,RAW",95,16.05,0.0,2.95,0.0,,,150.0,48.0,,,Food_4.csv
"WHITEFISH,MXD SP,RAW",134,19.09,0.0,5.86,0.0,0.0,,51.0,60.0,,,Food_4.csv
"WHITEFISH,MXD SP,SMOKED",108,23.4,0.0,0.93,0.0,0.0,,1019.0,33.0,,,Food_4.csv
"WHITING,MIXED SPECIES,RAW",90,18.31,0.0,1.31,0.0,0.0,,72.0,67.0,,,Food_4.csv
"WHITING,MXD SP,CKD,DRY HEAT",116,23.48,0.0,1.69,0.0,0.0,,132.0,84.0,,,Food_4.csv
"WOLFFISH,ATLANTIC,RAW",96,17.5,0.0,2.39,0.0,,,85.0,46.0,,,Food_4.csv
"YELLOWTAIL,MXD SP,RAW",146,23.14,0.0,5.24,0.0,,,39.0,55.0,,,Food_4.csv
"CRAB,ALASKA KING,RAW",84,18.29,0.0,0.6,0.0,,,836.0,42.0,,,Food_4.csv
"CRAB,ALASKA KING,CKD,MOIST HEAT",97,19.35,0.0,1.54,0.0,,,1072.0,53.0,,,Food_4.csv
"CRAB,ALASKA KING,IMITN,MADE FROM SURIMI",95,7.62,15.0,0.46,0.5,6.25,,529.0,20.0,,,Food_4.csv
"CRAB,BLUE,RAW",87,18.06,0.04,1.08,0.0,,,293.0,78.0,,,Food_4.csv
"CRAB,BLUE,CKD,MOIST HEAT",83,17.88,0.0,0.74,0.0,0.0,,395.0,97.0,,,Food_4.csv
"CRAB,BLUE,CANNED",83,17.88,0.0,0.74,0.0,0.0,,563.0,97.0,,,Food_4.csv
"CRUSTACEANS,CRAB,BLUE,CRAB CAKES,HOME RECIPE",155,20.21,0.48,7.52,0.0,,,330.0,150.0,,,Food_4.csv
"CRAB,DUNGENESS,RAW",86,17.41,0.74,0.97,0.0,,,295.0,59.0,,,Food_4.csv
"CRAB,QUEEN,RAW",90,18.5,0.0,1.18,0.0,,,539.0,55.0,,,Food_4.csv
"CRAYFISH,MXD SP,WILD,RAW",77,15.97,0.0,0.95,0.0,0.0,,58.0,114.0,,,Food_4.csv
"CRAYFISH,MXD SP,WILD,CKD,MOIST HEAT",82,16.77,0.0,1.2,0.0,0.0,,94.0,133.0,,,Food_4.csv
"LOBSTER,NORTHERN,RAW",77,16.52,0.0,0.75,0.0,0.0,,423.0,127.0,,,Food_4.csv
"LOBSTER,NORTHERN,CKD,MOIST HEAT",89,19.0,0.0,0.86,0.0,0.0,,486.0,146.0,,,Food_4.csv
"CRUSTACEANS,SHRIMP,MXD SP,RAW (MAYBE PREVIOUSLY FROZEN)",71,13.61,0.91,1.01,0.0,0.0,,566.0,126.0,,,Food_4.csv
"SHRIMP,MXD SP,CKD,BREADED&FRIED",242,21.39,11.47,12.28,0.4,0.8,,344.0,138.0,,,Food_4.csv
"CRUSTACEANS,SHRIMP,MXD SP,CKD,MST HT (MAYBE PREVIOUSLY FRZ)",119,22.78,1.52,1.7,0.0,0.0,,947.0,211.0,,,Food_4.csv
"SHRIMP,MXD SP,CND",100,20.42,0.0,1.36,0.0,0.0,,870.0,252.0,,,Food_4.csv
"SHRIMP,MXD SP,IMITN,MADE FROM SURIMI",101,12.39,9.13,1.47,0.0,,,705.0,36.0,,,Food_4.csv
"SPINY LOBSTER,MXD SP,RAW",112,20.6,2.43,1.51,0.0,,,177.0,70.0,,,Food_4.csv
"ABALONE,MIXED SPECIES,RAW",105,17.1,6.01,0.76,0.0,0.0,,301.0,85.0,,,Food_4.csv
"ABALONE,MXD SP,CKD,FRIED",189,19.63,11.05,6.78,0.0,,,591.0,94.0,,,Food_4.csv
"CLAM,MIXED SPECIES,RAW",86,14.67,3.57,0.96,0.0,0.0,,601.0,30.0,,,Food_4.csv
"CLAM,MXD SP,CKD,BREADED&FRIED",202,14.24,10.33,11.15,,,,364.0,61.0,,,Food_4.csv
"CLAM,MXD SP,CKD,MOIST HEAT",148,25.55,5.13,1.95,0.0,,,1202.0,67.0,,,Food_4.csv
"CLAM,MXD SP,CND,DRND SOL",142,24.25,5.9,1.59,0.0,0.0,,112.0,50.0,,,Food_4.csv
"CLAM,MXD SP,CND,LIQ",2,0.4,0.1,0.02,0.0,0.0,,215.0,3.0,,,Food_4.csv
"CUTTLEFISH,MXD SP,RAW",79,16.24,0.82,0.7,0.0,,,372.0,112.0,,,Food_4.csv
"MUSSEL,BLUE,RAW",86,11.9,3.69,2.24,0.0,0.0,,286.0,28.0,,,Food_4.csv
"MUSSEL,BLUE,CKD,MOIST HEAT",172,23.8,7.39,4.48,0.0,,,369.0,56.0,,,Food_4.csv
"OCTOPUS,COMMON,RAW",82,14.91,2.2,1.04,0.0,0.0,,230.0,48.0,,,Food_4.csv
"OYSTER,EASTERN,WILD,RAW",51,5.71,2.72,1.71,0.0,0.62,,85.0,40.0,,,Food_4.csv
"OYSTER,EASTERN,CKD,BREADED&FRIED",199,8.77,11.62,12.58,,,,417.0,71.0,,,Food_4.csv
"OYSTER,EASTERN,WILD,CKD,MOIST HEAT",102,11.42,5.45,3.42,0.0,1.23,,166.0,79.0,,,Food_4.csv
"OYSTER,EASTERN,CANNED",68,7.06,3.91,2.47,0.0,0.0,,112.0,55.0,,,Food_4.csv
"OYSTER,PACIFIC,RAW",81,9.45,4.95,2.3,0.0,,,106.0,50.0,,,Food_4.csv
"SCALLOP,MIXED SPECIES,RAW",69,12.06,3.18,0.49,0.0,0.0,,392.0,24.0,,,Food_4.csv
"SCALLOP,MXD SP,CKD,BREADED&FRIED",216,18.07,10.13,10.94,,,,464.0,54.0,,,Food_4.csv
"SCALLOP,MXD SP,IMITN,MADE FROM SURIMI",99,12.77,10.62,0.41,0.0,,,795.0,22.0,,,Food_4.csv
"SQUID,MIXED SPECIES,RAW",92,15.58,3.08,1.38,0.0,0.0,,44.0,233.0,,,Food_4.csv
"SQUID,MXD SP,CKD,FRIED",175,17.94,7.79,7.48,0.0,,,306.0,260.0,,,Food_4.csv
"WHELK,UNSPECIFIED,RAW",137,23.84,7.76,0.4,0.0,0.0,,206.0,65.0,,,Food_4.csv
"WHELK,UNSPEC,CKD,MOIST HEAT",275,47.68,15.52,0.8,0.0,,,412.0,130.0,,,Food_4.csv
"SALMON,CHINOOK,SMOKED,(LOX),REG",117,18.28,0.0,4.32,0.0,,,2000.0,23.0,,,Food_4.csv
"SALMON,CHUM,CND,WO/SALT,DRND SOL W/BONE",141,21.43,0.0,5.5,0.0,,,75.0,39.0,,,Food_4.csv
"SALMON,PINK,CND,WO/SALT,SOL W/BONE&LIQ",139,19.78,0.0,6.05,0.0,,,75.0,55.0,,,Food_4.csv
"SALMON,SOCKEYE,CND,WO/SALT,DRND SOL W/BONE",153,20.47,0.0,7.31,0.0,,,75.0,44.0,,,Food_4.csv
"TUNA,LT,CND IN OIL,WO/SALT,DRND SOL",198,29.13,0.0,8.21,0.0,,,50.0,18.0,,,Food_4.csv
"TUNA,LT,CND IN H2O,WO/SALT,DRND SOL",116,25.51,0.0,0.82,0.0,0.0,,50.0,30.0,,,Food_4.csv
"TUNA,WHITE,CND IN OIL,WO/SALT,DRND SOL",186,26.53,0.0,8.08,0.0,,,50.0,31.0,,,Food_4.csv
"TUNA,WHITE,CND IN H2O,WO/SALT,DRND SOL",128,23.62,0.0,2.97,0.0,,,50.0,42.0,,,Food_4.csv
"BASS,FRESHWATER,MXD SP,CKD,DRY HEAT",146,24.18,0.0,4.73,0.0,,,90.0,87.0,,,Food_4.csv
"BASS,STRIPED,CKD,DRY HEAT",124,22.73,0.0,2.99,0.0,,,88.0,103.0,,,Food_4.csv
"BLUEFISH,COOKED,DRY HEAT",159,25.69,0.0,5.44,0.0,,,77.0,76.0,,,Food_4.csv
"BURBOT,COOKED,DRY HEAT",115,24.76,0.0,1.04,0.0,,,124.0,77.0,,,Food_4.csv
"BUTTERFISH,CKD,DRY HEAT",187,22.15,0.0,10.28,0.0,,,114.0,83.0,,,Food_4.csv
"FISH,COD,PACIFIC,CKD,DRY HEAT (MAYBE PREVIOUSLY FROZEN)",85,18.73,0.0,0.5,0.0,0.0,,372.0,57.0,,,Food_4.csv
"CUSK,COOKED,DRY HEAT",112,24.35,0.0,0.88,0.0,,,40.0,53.0,,,Food_4.csv
"FISH,MAHIMAHI,CKD,DRY HEAT",109,23.72,0.0,0.9,0.0,,,113.0,94.0,,,Food_4.csv
"DRUM,FRESHWATER,CKD,DRY HEAT",153,22.49,0.0,6.32,0.0,,,96.0,82.0,,,Food_4.csv
"HALIBUT,GREENLAND,CKD,DRY HEAT",239,18.42,0.0,17.74,0.0,,,103.0,59.0,,,Food_4.csv
"HERRING,PACIFIC,CKD,DRY HEAT",250,21.01,0.0,17.79,0.0,,,95.0,99.0,,,Food_4.csv
"LING,COOKED,DRY HEAT",111,24.35,0.0,0.82,0.0,,,173.0,51.0,,,Food_4.csv
"LINGCOD,COOKED,DRY HEAT",109,22.64,0.0,1.36,0.0,,,76.0,67.0,,,Food_4.csv
"MACKEREL,KING,CKD,DRY HEAT",134,26.0,0.0,2.56,0.0,,,203.0,68.0,,,Food_4.csv
"MACKEREL,PACIFIC&JACK,MXD SP,CKD,DRY HEAT",201,25.73,0.0,10.12,0.0,0.0,,110.0,60.0,,,Food_4.csv
"MILKFISH,COOKED,DRY HEAT",190,26.32,0.0,8.63,0.0,,,92.0,67.0,,,Food_4.csv
"MONKFISH,COOKED,DRY HEAT",97,18.56,0.0,1.95,0.0,,,23.0,32.0,,,Food_4.csv
"PIKE,WALLEYE,CKD,DRY HEAT",119,24.54,0.0,1.56,0.0,,,65.0,110.0,,,Food_4.csv
"POLLOCK,ATLANTIC,CKD,DRY HEAT",118,24.92,0.0,1.26,0.0,,,110.0,91.0,,,Food_4.csv
"POUT,OCEAN,CKD,DRY HEAT",102,21.33,0.0,1.17,0.0,,,78.0,67.0,,,Food_4.csv
"ROE,MXD SP,CKD,DRY HEAT",204,28.62,1.92,8.23,0.0,,,117.0,479.0,,,Food_4.csv
"SABLEFISH,COOKED,DRY HEAT",250,17.19,0.0,19.62,0.0,,,72.0,63.0,,,Food_4.csv
"SALMON,ATLANTIC,WILD,CKD,DRY HEAT",182,25.44,0.0,8.13,0.0,,,56.0,71.0,,,Food_4.csv
"SALMON,CHINOOK,CKD,DRY HEAT",231,25.72,0.0,13.38,0.0,,,60.0,85.0,,,Food_4.csv
"SALMON,CHUM,CKD,DRY HEAT",154,25.82,0.0,4.83,0.0,,,64.0,95.0,,,Food_4.csv
"SALMON,PINK,CKD,DRY HEAT",153,24.58,0.0,5.28,0.0,0.0,,90.0,55.0,,,Food_4.csv
"SCUP,COOKED,DRY HEAT",135,24.21,0.0,3.5,0.0,,,54.0,67.0,,,Food_4.csv
"SEATROUT,MXD SP,CKD,DRY HEAT",133,21.46,0.0,4.63,0.0,,,74.0,106.0,,,Food_4.csv
"SHAD,AMERICAN,CKD,DRY HEAT",252,21.71,0.0,17.65,0.0,,,65.0,96.0,,,Food_4.csv
"SPOT,COOKED,DRY HEAT",158,23.73,0.0,6.28,0.0,,,37.0,77.0,,,Food_4.csv
"SUCKER,WHITE,CKD,DRY HEAT",119,21.49,0.0,2.97,0.0,,,51.0,53.0,,,Food_4.csv
"SUNFISH,PUMPKIN SD,CKD,DRY HEAT",114,24.87,0.0,0.9,0.0,,,103.0,86.0,,,Food_4.csv
"TROUT,MXD SP,CKD,DRY HEAT",190,26.63,0.0,8.47,0.0,,,67.0,74.0,,,Food_4.csv
"TUNA,SKIPJACK,FRSH,CKD,DRY HEAT",132,28.21,0.0,1.29,0.0,,,47.0,60.0,,,Food_4.csv
"TUNA,YELLOWFIN,FRSH,CKD,DRY HEAT",130,29.15,0.0,0.59,0.0,0.0,,54.0,47.0,,,Food_4.csv
"TURBOT,EUROPEAN,CKD,DRY HEAT",122,20.58,0.0,3.78,0.0,,,192.0,62.0,,,Food_4.csv
"WHITEFISH,MXD SP,CKD,DRY HEAT",172,24.47,0.0,7.51,0.0,,,65.0,77.0,,,Food_4.csv
"WOLFFISH,ATLANTIC,CKD,DRY HEAT",123,22.44,0.0,3.06,0.0,,,109.0,59.0,,,Food_4.csv
"YELLOWTAIL,MXD SP,CKD,DRY HEAT",187,29.67,0.0,6.72,0.0,,,50.0,71.0,,,Food_4.csv
"CRAB,DUNGENESS,CKD,MOIST HEAT",110,22.32,0.95,1.24,0.0,,,378.0,76.0,,,Food_4.csv
"CRAB,QUEEN,CKD,MOIST HEAT",115,23.72,0.0,1.51,0.0,,,691.0,71.0,,,Food_4.csv
"SPINY LOBSTER,MXD SP,CKD,MOIST HEAT",143,26.41,3.12,1.94,0.0,,,227.0,90.0,,,Food_4.csv
"CUTTLEFISH,MXD SP,CKD,MOIST HEAT",158,32.48,1.64,1.4,0.0,,,744.0,224.0,,,Food_4.csv
"OCTOPUS,COMMON,CKD,MOIST HEAT",164,29.82,4.4,2.08,0.0,0.0,,460.0,96.0,,,Food_4.csv
"OYSTER,PACIFIC,CKD,MOIST HEAT",163,18.9,9.9,4.6,0.0,0.0,,212.0,100.0,,,Food_4.csv
"ROUGHY,ORANGE,CKD,DRY HEAT",105,22.64,0.0,0.9,0.0,0.0,,69.0,80.0,,,Food_4.csv
"CATFISH,CHANNEL,WILD,CKD,DRY HEAT",105,18.47,0.0,2.85,0.0,,,50.0,72.0,,,Food_4.csv
"CATFISH,CHANNEL,FARMED,RAW",119,15.23,0.0,5.94,0.0,0.0,,98.0,55.0,,,Food_4.csv
"CATFISH,CHANNEL,FARMED,CKD,DRY HEAT",144,18.44,0.0,7.19,0.0,0.0,,119.0,66.0,,,Food_4.csv
"SALMON,ATLANTIC,FARMED,RAW",208,20.42,0.0,13.42,0.0,0.0,,59.0,55.0,,,Food_4.csv
"SALMON,ATLANTIC,FARMED,CKD,DRY HEAT",206,22.1,0.0,12.35,0.0,0.0,,61.0,63.0,,,Food_4.csv
"SALMON,COHO,FARMED,RAW",160,21.27,0.0,7.67,0.0,,,47.0,51.0,,,Food_4.csv
"SALMON,COHO,FARMED,CKD,DRY HEAT",178,24.3,0.0,8.23,0.0,,,52.0,63.0,,,Food_4.csv
"TROUT,RAINBOW,FARMED,RAW",141,19.94,0.0,6.18,0.0,0.0,,51.0,59.0,,,Food_4.csv
"TROUT,RAINBOW,FARMED,CKD,DRY HEAT",168,23.8,0.0,7.38,0.0,0.0,,61.0,70.0,,,Food_4.csv
"CRAYFISH,MXD SP,FARMED,RAW",72,14.85,0.0,0.97,0.0,,,62.0,107.0,,,Food_4.csv
"CRAYFISH,MXD SP,FARMED,CKD,MOIST HEAT",87,17.52,0.0,1.3,0.0,,,97.0,137.0,,,Food_4.csv
"OYSTER,EASTERN,WILD,CKD,DRY HEAT",79,8.87,4.23,2.65,0.0,0.96,,132.0,62.0,,,Food_4.csv
"OYSTER,EASTERN,FARMED,RAW",59,5.22,5.53,1.55,0.0,,,178.0,25.0,,,Food_4.csv
"OYSTER,EASTERN,FARMED,CKD,DRY HEAT",79,7.0,7.28,2.12,0.0,,,163.0,38.0,,,Food_4.csv
"SALMON,COHO,WILD,CKD,DRY HEAT",139,23.45,0.0,4.3,0.0,0.0,,58.0,55.0,,,Food_4.csv
"CONCH,BAKED OR BROILED",130,26.3,1.7,1.2,0.0,0.0,,153.0,65.0,,,Food_4.csv
"USDA COMMODITY,SALMON NUGGETS,BREADED,FRZ,HTD",212,12.69,13.96,11.72,0.0,,,173.0,26.0,,,Food_4.csv
"USDA COMMODITY,SALMON NUGGETS,CKD AS PURCHASED,UNHTD",189,11.97,11.85,10.43,0.0,,,167.0,27.0,,,Food_4.csv
"SALMON,SOCKEYE,CND,TOTAL CAN CONTENTS",153,20.63,0.0,7.17,0.0,0.0,,433.0,67.0,,,Food_4.csv
"FISH,SALMON,PINK,CND,DRND SOL",138,23.1,0.0,5.02,0.0,0.0,,381.0,83.0,,,Food_4.csv
"FISH,TILAPIA,RAW",96,20.08,0.0,1.7,0.0,0.0,,52.0,50.0,,,Food_4.csv
"FISH,TILAPIA,CKD,DRY HEAT",128,26.15,0.0,2.65,0.0,0.0,,56.0,57.0,,,Food_4.csv
"SALMON,SOCKEYE,CND,DRND SOL,WO/ SKN & BONES",158,26.33,0.0,5.87,0.0,0.0,,386.0,66.0,,,Food_4.csv
